Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Psychocandy,"SW Face Right (Monkey Business Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112555844/psychocandy,1.0,-1,Trad,5.10a,1,160,34.0261,-116.1507
"Roofing Company","SW Face Right (Monkey Business Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105885598/roofing-company,2.3,-1,Trad,5.10a,1,50,34.0261,-116.1507
"The Maw","SW Face Right (Monkey Business Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105920833/the-maw,1.9,-1,Trad,5.10a/b,1,50,34.0261,-116.1507
"The Paw","SW Face Right (Monkey Business Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105920840/the-paw,2.0,-1,Sport,5.10b/c,1,35,34.0261,-116.1507
"Playing Hooky","Little Hunk - NE Face (Shady Grove Wall) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/108091502/playing-hooky,2.7,-1,Trad,5.10a,1,40,34.0268,-116.1517
"Shady Grove","Little Hunk - NE Face (Shady Grove Wall) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/108091509/shady-grove,2.6,-1,Trad,5.10b,1,50,34.0268,-116.1517
"Return of the Chuckwalla","Little Hunk - NE Face (Shady Grove Wall) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/108091528/return-of-the-chuckwalla,2.0,-1,Trad,5.10c,1,50,34.0268,-116.1517
Swain-Buckey,"Little Hunk - NE Face (Shady Grove Wall) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107116527/swain-buckey,2.2,-1,Trad,5.10c,1,50,34.0268,-116.1517
"Revenge of the Chuckwalla","Little Hunk - NE Face (Shady Grove Wall) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107350596/revenge-of-the-chuckwalla,2.0,-1,Trad,5.11c,1,60,34.0268,-116.1517
"Power Line","Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725680/power-line,1.5,-1,Trad,5.7,1,70,34.0277,-116.1531
"Cashews Will Be Eaten","Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/113650256/cashews-will-be-eaten,2.0,-1,Trad,5.8,1,110,34.0277,-116.1531
Incandescent,"Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107148146/incandescent,2.5,-1,Sport,5.8,1,80,34.0277,-116.1531
"Flower Power","Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725734/flower-power,1.0,-1,Trad,5.9,1,40,34.0277,-116.1531
ZZZZZ,"Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723493/zzzzz,3.0,-1,Trad,"5.9 R",1,80,34.0277,-116.1531
"ZZZZZ Direct Start","Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107874009/zzzzz-direct-start,3.3,-1,Trad,"5.9 PG13",1,80,34.0277,-116.1531
Electralux,"Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723547/electralux,2.2,-1,Trad,5.9+,1,50,34.0277,-116.1531
"Rad Nad","Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105855535/rad-nad,2.0,-1,Sport,5.10a,1,90,34.0277,-116.1531
"Team Scumbag","Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723550/team-scumbag,1.0,-1,Trad,5.10a,1,70,34.0277,-116.1531
"Energy Crisis","Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/118311718/energy-crisis,2.5,-1,Trad,5.10b,1,100,34.0277,-116.1531
"Power Drop","Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859696/power-drop,1.7,-1,Trad,5.10b,1,80,34.0277,-116.1531
"Blue Diamond (aka Shock to the System)","Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723544/blue-diamond-aka-shock-to-the-system,2.0,-1,Trad,5.10b,1,60,34.0277,-116.1531
"Blues Traveller","Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723553/blues-traveller,2.0,-1,Trad,5.10+,1,70,34.0277,-116.1531
"Potato Head","Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725737/potato-head,2.0,-1,"Trad, TR","5.10c/d R",1,40,34.0277,-116.1531
"Unsolved Mystery","Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/118308143/unsolved-mystery,2.0,-1,Trad,"5.10d R",1,100,34.0277,-116.1531
"Power Failure","Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106174341/power-failure,2.7,-1,Trad,5.11a,1,70,34.0277,-116.1531
"Police & Thieves","Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/118311758/police-thieves,2.0,-1,Trad,5.11c,1,100,34.0277,-116.1531
Changes,"Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725320/changes,2.9,-1,Sport,5.11c,1,100,34.0277,-116.1531
"Functional Analysis","Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111780723/functional-analysis,3.0,-1,TR,5.11d,1,40,34.0277,-116.1531
"Electric Blue","Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723328/electric-blue,2.7,-1,Sport,5.11d,1,60,34.0277,-116.1531
"Smear Factor","Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106321524/smear-factor,2.8,-1,Sport,5.12a,1,80,34.0277,-116.1531
Disrythmia,"Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106321644/disrythmia,2.6,-1,Sport,5.12a,1,70,34.0277,-116.1531
"New Deal","Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105805988/new-deal,3.0,-1,Sport,5.14a,1,80,34.0277,-116.1531
"Groove Avoidance System","Little Hunk - NE Face (Left) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107350590/groove-avoidance-system,1.0,-1,Trad,5.10a,1,35,34.0262,-116.1503
"Point of No Return","Little Hunk - NE Face (Left) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105860262/point-of-no-return,2.3,-1,Trad,5.10c,1,30,34.0262,-116.1503
"Move to the Groove","Little Hunk - NE Face (Left) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/108091572/move-to-the-groove,1.0,-1,TR,5.10c,1,35,34.0262,-116.1503
"The Cheez-it","Little Hunk - NE Face (Left) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107350265/the-cheez-it,1.0,-1,Trad,"5.10d PG13",1,35,34.0262,-116.1503
Archer-Friedgen,"Little Hunk - NE Face (Left) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107350253/archer-friedgen,2.0,-1,Trad,5.11b,1,45,34.0262,-116.1503
"Take a Seat","The Chair > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106661038/take-a-seat,0.5,-1,Trad,5.10b,1,30,34.0261,-116.1504
"Ladder Back","The Chair > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106661044/ladder-back,1.0,-1,Trad,"5.10b PG13",1,30,34.0261,-116.1504
"Ordinary Route","The Chair > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/108091592/ordinary-route,1.0,-1,Trad,"5.11a R",1,30,34.0261,-116.1504
"Funny Bone","Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723643/funny-bone,2.5,-1,Trad,5.7+,1,70,34.02522,-116.15058
Ulna,"Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/118069810/ulna,0.0,-1,Trad,5.8-,1,40,34.02522,-116.15058
Bakersfield,"Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106769748/bakersfield,1.0,-1,Trad,5.8,1,60,34.02522,-116.15058
"Norwegian Wood","Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723646/norwegian-wood,2.5,-1,Trad,5.9,1,90,34.02522,-116.15058
"Young Tree","Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112311340/young-tree,1.6,-1,Sport,5.10a,1,60,34.02522,-116.15058
Fresno,"Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106769753/fresno,1.0,-1,Trad,5.10a,1,60,34.02522,-116.15058
"Ulnar Nerve","Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106759520/ulnar-nerve,1.0,-1,Trad,5.10a,1,80,34.02522,-116.15058
"Don't Think Just Jump","Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105818328/dont-think-just-jump,2.2,-1,Trad,5.10a,1,70,34.02522,-116.15058
Frankenwood,"Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723676/frankenwood,0.1,-1,Trad,"5.10a/b PG13",1,70,34.02522,-116.15058
Radius,"Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/118069827/radius,1.0,-1,TR,5.10b,1,40,34.02522,-116.15058
Humerous,"Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722437/humerous,2.5,-1,Trad,5.10b,1,70,34.02522,-116.15058
Thunderwood,"Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/108548624/thunderwood,1.2,-1,Sport,5.10c,1,90,34.02522,-116.15058
"No Place for a Puritan","Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112311101/no-place-for-a-puritan,1.0,-1,Trad,5.10c,1,60,34.02522,-116.15058
"Hard Times","Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112311214/hard-times,2.4,-1,Sport,5.10c,1,50,34.02522,-116.15058
Knightshift,"Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105956048/knightshift,2.3,-1,Trad,"5.10+ PG13",1,100,34.02522,-116.15058
"Crime of the Century","Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723649/crime-of-the-century,3.0,-1,Trad,5.11a,1,60,34.02522,-116.15058
"Global Revolution","Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112311277/global-revolution,2.6,-1,Sport,5.11a,1,60,34.02522,-116.15058
"Way of Life","Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107094655/way-of-life,2.6,-1,Sport,5.11b,1,80,34.02522,-116.15058
"The Ridiculous Finish","Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105899774/the-ridiculous-finish,1.8,-1,Trad,5.11b,1,100,34.02522,-116.15058
Joyride,"Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724408/joyride,2.7,-1,Sport,5.11c,1,90,34.02522,-116.15058
"Time in the Penitentiary (aka: Two Flew the Coop)","Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105950497/time-in-the-penitentiary-aka-two-flew-the-coop,2.5,-1,Trad,5.11+,1,80,34.02522,-116.15058
"Trauma Traverse","Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/113892015/trauma-traverse,2.0,-1,Trad,5.11d,5,460,34.02522,-116.15058
"Grain Death","Snickers - South Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105860300/grain-death,0.0,-1,Trad,5.9,1,40,34.02441,-116.15027
"When You're Not A Jet","Snickers - South Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105860295/when-youre-not-a-jet,2.0,-1,Trad,5.10b,1,40,34.02441,-116.15027
"Sweet Ginger","Snickers - South Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723907/sweet-ginger,2.0,-1,Sport,5.11b,1,50,34.02441,-116.15027
"When You're A Jet","Snickers - South Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112356395/when-youre-a-jet,2.7,-1,"Trad, TR",5.11+,1,35,34.02441,-116.15027
"Iron Maiden","Snickers - South Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723832/iron-maiden,2.7,-1,Trad,5.11d,2,130,34.02441,-116.15027
"When You're Erect","Snickers - South Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723835/when-youre-erect,1.8,-1,Trad,5.12a,1,50,34.02441,-116.15027
"Disobedience School","Snickers - West Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106779566/disobedience-school,1.0,-1,Trad,5.10-,1,50,34.02463,-116.15132
"Proof of Life","Pixar Wall > Pixar Wall Area > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106634596/proof-of-life,1.1,-1,Sport,5.7,1,40,34.03258,-116.15983
"Bugs Life","Pixar Wall > Pixar Wall Area > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106634606/bugs-life,1.6,-1,Sport,5.7,1,40,34.03258,-116.15983
Axiom,"Pixar Wall > Pixar Wall Area > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106982880/axiom,0.3,-1,Trad,5.7,1,40,34.03258,-116.15983
"Rogue Robots","Pixar Wall > Pixar Wall Area > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106634615/rogue-robots,1.9,-1,Trad,5.10c,1,45,34.03258,-116.15983
